name,picUrl,urlA,urlB,urlC
NS 允智,http://pic.xiami.net/images/artistlogo/37/13252163608337.jpg,http://pic.xiami.net/images/artistpic/44/65444/1254376161_sezJ.jpg,http://pic.xiami.net/images/artistpic/44/65444/1254376180_AC4g.jpg,http://pic.xiami.net/images/artistpic/44/65444/1254376225_vblk.jpg
Beyoncé,http://pic.xiami.net/images/artistlogo/29/15042554383029.jpg,http://pic.xiami.net/images/artistpic/7/32407/1244892166_LcQz.jpg,http://pic.xiami.net/images/artistpic/7/32407/1244892142_OsHG.jpg,http://pic.xiami.net/images/artistpic/7/32407/1244892123_aNkU.jpg
韩国原声�,http://pic.xiami.net/images/artistpic/43/77443/1283415731_WqvB.jpg,http://pic.xiami.net/images/artistpic/43/77443/1282872413_Y3Cq.jpg,http://pic.xiami.net/images/artistpic/43/77443/1282872425_MjID.jpg,http://pic.xiami.net/images/artistlogo/50/14576042104350.jpg
Ne-Yo,http://pic.xiami.net/images/artistlogo/40/13927852101240.jpg,http://pic.xiami.net/images/artistpic/79/34779/1247906082_JcmO.jpg,http://pic.xiami.net/images/artistpic/79/34779/1247906117_7wN3.jpg,http://pic.xiami.net/images/artistpic/79/34779/1247906098_8xAX.jpg
满舒�?,,,,http://pic.xiami.net/images/artistlogo/78/14600125936478.jpg
Mary J. Blige,http://pic.xiami.net/images/artistlogo/31/14213910471031.jpg,http://pic.xiami.net/images/artistpic/62/11562/1251005956_3OMt.jpg,http://pic.xiami.net/images/artistpic/62/11562/1251005946_gTp5.jpg,http://pic.xiami.net/images/artistpic/62/11562/1251005900_UJbH.jpg
Jennifer Lopez,http://pic.xiami.net/images/artistlogo/78/15084638932578.jpg,http://pic.xiami.net/images/artistpic/12/14812/1270702524_OeUw.png,http://pic.xiami.net/images/artistpic/12/14812/1270702439_f61B.png,http://pic.xiami.net/images/artistpic/12/14812/1270702492_3GG3.png
R. Kelly,http://pic.xiami.net/images/artistlogo/35/15052742681835.jpg,http://pic.xiami.net/images/artistpic/41/11641/1277599673_114l.jpg,http://pic.xiami.net/images/artistpic/41/11641/1277599753_RDRL.jpg,http://pic.xiami.net/images/artistpic/41/11641/1356076015_V3XM.jpg
The Black Eyed Peas,http://pic.xiami.net/images/artistlogo/73/14598470103473.jpg,http://pic.xiami.net/images/artistpic/98/18898/1246676006_wLaK.jpg,http://pic.xiami.net/images/artistpic/98/18898/1246676018_ogpV.jpg,http://pic.xiami.net/images/artistpic/98/18898/1246676065_RiTo.jpg
Travie McCoy,http://pic.xiami.net/images/artistlogo/60/13025165395560.jpg,http://pic.xiami.net/images/artistpic/29/74729/1296295201_e308.png,http://pic.xiami.net/images/artistpic/29/74729/1296295114_rwAp.png,http://pic.xiami.net/images/artistpic/29/74729/1315561313_5cT6.jpg
Pitbull,http://pic.xiami.net/images/artistlogo/46/14213913513746.jpg,http://pic.xiami.net/images/artistpic/69/37469/1259643993_ub47.jpg,http://pic.xiami.net/images/artistpic/69/37469/1290343141_CtJH.jpg,http://pic.xiami.net/images/artistpic/69/37469/1277274687_Jz8d.jpg
Toni Braxton,http://pic.xiami.net/images/artistlogo/97/14129325957897.jpg,http://pic.xiami.net/images/artistpic/65/11565/1247998808_tRNh.jpg,http://pic.xiami.net/images/artistpic/65/11565/1247998765_4FEB.jpg,http://pic.xiami.net/images/artistpic/65/11565/1247998741_VVXk.jpg
Cécile Corbel,http://pic.xiami.net/images/artistlogo/61/13890828302061.jpg,http://pic.xiami.net/images/artistpic/87/60187/1272855007_EluM.png,http://pic.xiami.net/images/artistpic/87/60187/1268048234_Bgy6.jpg,http://pic.xiami.net/images/artistpic/87/60187/1272854997_u0nS.png
Jazmine Sullivan,http://pic.xiami.net/images/artistlogo/2/13214267777102.jpg,http://pic.xiami.net/images/artistpic/14/54814/1329539634_hhfG.jpg,http://pic.xiami.net/images/artistpic/14/54814/1319988621_sxyC.jpg,http://pic.xiami.net/images/artistpic/14/54814/1329539630_KRkH.png
Cassie,http://pic.xiami.net/images/artistlogo/41/14037503751041.jpg,http://pic.xiami.net/images/artistpic/6/35106/1255669056_ZrKr.jpg,http://pic.xiami.net/images/artistpic/6/35106/1255669063_AZes.jpg,http://pic.xiami.net/images/artistpic/6/35106/1255669070_nUc0.jpg
Jessie J,http://pic.xiami.net/images/artistlogo/36/15022503187436.jpg,http://pic.xiami.net/images/artistpic/83/82983/1296068734_WiWd.jpg,http://pic.xiami.net/images/artistpic/83/82983/1296068621_VOmI.jpg,http://pic.xiami.net/images/artistpic/83/82983/1296068648_i059.jpg
Kreesha Turner,http://pic.xiami.net/images/artistlogo/65/14586238627165.jpg,http://pic.xiami.net/images/artistpic/86/54586/1260885965_qrHZ.jpg,http://pic.xiami.net/images/artistpic/86/54586/1308378037_tCeQ.jpg,http://pic.xiami.net/images/artistpic/86/54586/1308378273_8z0t.jpg
Mike Posner,http://pic.xiami.net/images/artistlogo/3/14623593834103.jpg,http://pic.xiami.net/images/artistpic/58/75658/1286912685_OJQH.jpg,http://pic.xiami.net/images/artistpic/58/75658/1286912760_3UiC.jpg,http://pic.xiami.net/images/artistpic/58/75658/1286912770_S33o.jpg
Chris Brown,http://pic.xiami.net/images/artistlogo/83/14240574035783.jpg,http://pic.xiami.net/images/artistpic/80/23580/1263274947_lFfC.jpg,http://pic.xiami.net/images/artistpic/80/23580/1261646541_0cz3.jpg,http://pic.xiami.net/images/artistpic/80/23580/1287113668_m1cY.jpg
Joe,http://pic.xiami.net/images/artistlogo/78/15059036354178.jpg,http://pic.xiami.net/images/artistpic/99/27199/1285140154_kqAf.jpg,http://pic.xiami.net/images/artistpic/99/27199/1285140206_2A4Y.jpg,http://pic.xiami.net/images/artistpic/99/27199/1285140185_ceF3.jpg
Mr Hudson,http://pic.xiami.net/images/artist/16/12559309403016.jpg,http://pic.xiami.net/images/artistpic/42/66142/1283418529_8rXe.jpg,http://pic.xiami.net/images/artistpic/42/66142/1297068095_uOz4.jpg,http://pic.xiami.net/images/artistpic/42/66142/1283752160_2soM.jpg
Britney Spears,http://pic.xiami.net/images/artistlogo/2/13756900624202.jpg,http://pic.xiami.net/images/artistpic/14/10614/1245406356_XKCR.jpg,http://pic.xiami.net/images/artistpic/14/10614/1245406340_N9Rp.jpg,http://pic.xiami.net/images/artistpic/14/10614/1245406334_fyBW.jpg
Sak Noel,http://pic.xiami.net/images/artistlogo/44/13181425871344.jpg,http://pic.xiami.net/images/artistpic/58/97958/1398684601_iOvz.png,,
Victor Davies,https://pic.xiami.net/images/common/uploadpic/7/1501645422807.png,,,
Dido,http://pic.xiami.net/images/artistlogo/80/14213910932780.jpg,http://pic.xiami.net/images/artistpic/15/13715/1245164420_yVkQ.jpg,http://pic.xiami.net/images/artistpic/15/13715/1245164399_1sft.jpg,http://pic.xiami.net/images/artistpic/15/13715/1245164385_388V.jpg
Kelly Rowland,http://pic.xiami.net/images/artistlogo/16/14036834712116.png,http://pic.xiami.net/images/artistpic/96/32696/1254654944_ZC8H.jpg,http://pic.xiami.net/images/artistpic/96/32696/1254654905_MBnW.jpg,http://pic.xiami.net/images/artistpic/96/32696/1254655120_9Wbr.jpg
Sam Salter,http://pic.xiami.net/images/artist/50/12566125031050.jpg,http://pic.xiami.net/images/artistpic/63/66463/1372055267_7sKt.jpg,http://pic.xiami.net/images/artistpic/63/66463/1372055205_KrYs.jpg,http://pic.xiami.net/images/artistpic/63/66463/1372055393_F3Zw.jpg
Jazzy Ivy,http://pic.xiami.net/images/artistlogo/60/12871105755560.jpg,,,
Kenmochi Hidefumi,http://pic.xiami.net/images/artist/73/12495260424773.jpg,http://pic.xiami.net/images/artistpic/87/63387/1288238694_aHXm.jpg,http://pic.xiami.net/images/artistpic/87/63387/1356052941_oeT2.jpeg,http://pic.xiami.net/images/artistpic/87/63387/1356052864_Hwpt.jpeg
2 Chainz,http://pic.xiami.net/images/artistlogo/14/13982361815814.png,http://pic.xiami.net/images/artistpic/47/110147/1353321805_nZAO.jpg,http://pic.xiami.net/images/artistpic/47/110147/1353321794_Rjd2.jpg,http://pic.xiami.net/images/artistpic/47/110147/1353321789_S4Wv.jpg
Young Jeezy,http://pic.xiami.net/images/artist/12202361847828.jpg,http://pic.xiami.net/images/artistpic/43/28243/1291768117_tG5p.jpg,http://pic.xiami.net/images/artistpic/43/28243/1291768122_RfX1.jpg,http://pic.xiami.net/images/artistpic/43/28243/1291768124_PfX6.jpg
Michita,http://pic.xiami.net/images/artistlogo/39/14163826955139.jpg,http://pic.xiami.net/images/artistpic/65/66665/1299592593_Bhjf.jpg,http://pic.xiami.net/images/artistpic/65/66665/1299592601_UVMk.jpg,http://pic.xiami.net/images/artistpic/65/66665/1299592540_ex5a.jpg
白天不亮,http://pic.xiami.net/images/artistlogo/42/14501792888042.jpg,http://pic.xiami.net/images/artistpic/43/69743/1290688219_0b8k.jpg,http://pic.xiami.net/images/artistpic/43/69743/1290687899_kmB8.jpg,
Miguel,http://pic.xiami.net/images/artistlogo/93/13984149961193.png,http://pic.xiami.net/images/artistpic/32/82932/1367237661_SE53.jpg,http://pic.xiami.net/images/artistpic/32/82932/1381087873_cbQ7.jpg,http://pic.xiami.net/images/artistpic/32/82932/1381087867_Txji.jpg
Coolio,http://pic.xiami.net/images/artist/12185328861853.jpg,http://pic.xiami.net/images/artistpic/21/19121/1291002485_7VT2.jpg,http://pic.xiami.net/images/artistpic/21/19121/1291002472_pJhf.jpg,http://pic.xiami.net/images/artistpic/21/19121/1291002476_ES2G.jpg
Evolve One,http://pic.xiami.net/images/artistlogo/77/13385435872077.jpg,,,
The Jazzment,http://pic.xiami.net/images/artistlogo/34/13166700642534.jpg,,,
Tyga,http://pic.xiami.net/images/artistlogo/42/13982372706842.png,http://pic.xiami.net/images/artistpic/29/61629/1337136930_JQd2.jpg,http://pic.xiami.net/images/artistpic/29/61629/1337045286_UPIm.jpg,http://pic.xiami.net/images/artistpic/29/61629/1337045303_Ffv2.jpg
KRS-One,http://pic.xiami.net/images/artistlogo/62/13975567583262.jpg,http://pic.xiami.net/images/artistpic/9/19009/1299381004_RSS4.png,http://pic.xiami.net/images/artistpic/9/19009/1299381070_2laO.png,http://pic.xiami.net/images/artistpic/9/19009/1355648072_t7jc.jpg
Olli,http://pic.xiami.net/images/artistlogo/18/13248827823118.jpg,,,
Gramatik,http://pic.xiami.net/images/artistlogo/63/14829987647263.jpg,http://pic.xiami.net/images/artistpic/63/1168514363/1482939350_eoWA.jpg,http://pic.xiami.net/images/artistpic/63/1168514363/1482939347_EQvR.jpg,http://pic.xiami.net/images/artistpic/63/1168514363/1482939354_YLjz.jpg
Common,http://pic.xiami.net/images/artist/12284437188592.jpg,http://pic.xiami.net/images/artistpic/2/18902/1257131663_8aur.jpg,http://pic.xiami.net/images/artistpic/2/18902/1257131599_EtcU.jpg,http://pic.xiami.net/images/artistpic/2/18902/1257131566_8Z1O.jpg
Dogg Master,http://pic.xiami.net/images/artistlogo/61/14002333046661.jpg,http://pic.xiami.net/images/artistpic/10/83410/1370749349_3lX7.jpg,http://pic.xiami.net/images/artistpic/10/83410/1370749343_YVlK.jpg,http://pic.xiami.net/images/artistpic/10/83410/1370749451_XLRa.jpg
Ice Cube,http://pic.xiami.net/images/artist/12186264833948.jpg,http://pic.xiami.net/images/artistpic/73/11773/1291776754_AP91.jpg,http://pic.xiami.net/images/artistpic/73/11773/1291776568_6FdV.jpg,http://pic.xiami.net/images/artistpic/73/11773/1291776723_hN0H.jpg
DJ AK,http://pic.xiami.net/images/artistlogo/20/13082897603620.jpg,http://pic.xiami.net/images/artistpic/36/91236/1344709521_PRMW.jpg,http://pic.xiami.net/images/artistpic/36/91236/1344709551_hpaA.jpg,http://pic.xiami.net/images/artistpic/36/91236/1344709516_Wwrk.jpg
Hollywood Undead,http://pic.xiami.net/images/artistlogo/45/14600206578445.jpg,http://pic.xiami.net/images/artistpic/7/48607/1262015500_lWgu.jpg,http://pic.xiami.net/images/artistpic/7/48607/1262015202_qej1.jpg,http://pic.xiami.net/images/artistpic/7/48607/1262014559_XFrQ.jpg
DJ MOTIVE,http://pic.xiami.net/images/artistlogo/49/13849977052349.jpg,http://pic.xiami.net/images/artistpic/78/83178/1384692722_R4nA.jpg,http://pic.xiami.net/images/artistpic/78/83178/1384692736_H6aL.jpg,http://pic.xiami.net/images/artistpic/78/83178/1384692742_6F0B.jpg
Sentimental Scenery,http://pic.xiami.net/images/artistlogo/8/13034683968308.jpg,http://pic.xiami.net/images/artistpic/95/62795/1249821284_bJho.jpg,http://pic.xiami.net/images/artistpic/95/62795/1333397432_FlpZ.png,http://pic.xiami.net/images/artistpic/95/62795/1248617017_O0ue.jpg
PG One,http://pic.xiami.net/images/artistlogo/51/14525013271151.png,http://pic.xiami.net/images/artistpic/53/1226339953/1504241221_86s0.jpg,http://pic.xiami.net/images/artistpic/53/1226339953/1504241225_yBsz.jpg,http://pic.xiami.net/images/artistpic/53/1226339953/1504241218_2Bkt.jpg
VEE,http://pic.xiami.net/images/artistlogo/87/14725376924687.jpg,,,
红花�,http://pic.xiami.net/images/artistpic/41/111941/1356151059_70qA.jpg,http://pic.xiami.net/images/artistpic/41/111941/1356151055_riH7.jpg,http://pic.xiami.net/images/artistpic/41/111941/1356151062_AgVA.jpg,http://pic.xiami.net/images/artistlogo/33/14302920437533.jpg
马思唯,http://pic.xiami.net/images/artistlogo/9/14889553748409.jpg,http://pic.xiami.net/images/artistpic/88/921225988/1443892277_Yps9.jpg,,
InfiniteWays,http://pic.xiami.net/images/artistlogo/88/13383681551888.jpg,,,
弹壳,http://pic.xiami.net/images/artistlogo/20/14408482453420.jpg,,,
heRajiKa Tracks,http://pic.xiami.net/images/artistlogo/20/12974159195220.jpg,http://pic.xiami.net/images/artistpic/10/85510/1351579739_nDwR.jpg,http://pic.xiami.net/images/artistpic/10/85510/1351579737_3jvz.jpg,
Bona Fat,http://pic.xiami.net/images/artistlogo/30/13446824064130.jpg,,,
日本群星,http://pic.xiami.net/images/artistlogo/26/14576103465326.jpg,http://pic.xiami.net/images/artistpic/59/23259/1299665998_Ccpp.jpg,http://pic.xiami.net/images/artistpic/59/23259/1270420963_w2OE.jpg,http://pic.xiami.net/images/artistpic/59/23259/1299666006_wRqI.jpg
NANASE,http://pic.xiami.net/images/artistlogo/63/12961915267163.jpg,http://pic.xiami.net/images/artistpic/65/85265/1340247796_wmzi.jpg,http://pic.xiami.net/images/artistpic/65/85265/1340247423_rtxj.jpg,http://pic.xiami.net/images/artistpic/65/85265/1340247649_HvWk.jpg
Ljones,http://pic.xiami.net/images/artistlogo/20/14972603554120.jpg,http://pic.xiami.net/images/artistpic/91/103291/1332120119_2tIT.jpg,http://pic.xiami.net/images/artistpic/91/103291/1401156735_Mg81.png,
Tamala,http://pic.xiami.net/images/artistlogo/70/13366149143770.jpg,http://pic.xiami.net/images/artistpic/56/110056/1396500603_i0Qm.jpg,,
Rin',http://pic.xiami.net/images/artist/85/12682041338685.jpg,http://pic.xiami.net/images/artistpic/57/6957/1270541113_5NlY.jpg,http://pic.xiami.net/images/artistpic/57/6957/1270540279_UJ7b.jpg,http://pic.xiami.net/images/artistpic/57/6957/1270540214_6A8N.jpg
DJ Mitsu the Beats,http://pic.xiami.net/images/artistlogo/93/14200057068093.jpg,http://pic.xiami.net/images/artistpic/68/57568/1264926348_gg2i.jpg,http://pic.xiami.net/images/artistpic/68/57568/1264927125_1gbR.jpg,http://pic.xiami.net/images/artistpic/68/57568/1315385428_K0g5.jpg
LEMS,http://pic.xiami.net/images/artist/2/12633717685902.jpg,,,
Childs,http://pic.xiami.net/images/artistlogo/20/13923637693320.jpeg,http://pic.xiami.net/images/artistpic/35/57135/1265821530_rFIQ.jpg,http://pic.xiami.net/images/artistpic/35/57135/1265821515_O48m.jpg,http://pic.xiami.net/images/artistpic/35/57135/1289556693_QKWZ.jpg
Laugh,http://pic.xiami.net/images/artistlogo/72/13070668863472.jpg,,,
Senpai,http://pic.xiami.net/images/artistlogo/44/15039750967344.jpg,http://pic.xiami.net/images/artistpic/60/87260/1343425640_5lkD.jpg,http://pic.xiami.net/images/artistpic/60/87260/1326046286_p9wz.jpg,http://pic.xiami.net/images/artistpic/60/87260/1389566920_HdT5.png
Sam Ock,http://pic.xiami.net/images/artistlogo/50/13202170588650.jpg,http://pic.xiami.net/images/artistpic/95/99395/1353935361_ujf6.jpg,http://pic.xiami.net/images/artistpic/95/99395/1353935381_RD3c.jpg,http://pic.xiami.net/images/artistpic/95/99395/1353935373_nl2m.jpg
Kenichiro Nishihara,http://pic.xiami.net/images/artistlogo/85/15124563484985.jpg,http://pic.xiami.net/images/artistpic/66/70166/1308508819_fwZP.jpg,http://pic.xiami.net/images/artistpic/66/70166/1308508818_SgZ0.jpg,http://pic.xiami.net/images/artistpic/66/70166/1347568546_Dht1.jpg
α·Pav,http://pic.xiami.net/images/artistlogo/75/13926510007775.png,http://pic.xiami.net/images/artistpic/53/98653/1479030266_pnZe.jpg,http://pic.xiami.net/images/artistpic/53/98653/1479030264_YmO3.jpg,http://pic.xiami.net/images/artistpic/53/98653/1479030987_B4Wv.jpg
Shirfine,http://pic.xiami.net/images/artistlogo/0/14524453206100.jpg,http://pic.xiami.net/images/artistpic/50/119750/1351001637_ytBw.jpg,http://pic.xiami.net/images/artistpic/50/119750/1350539194_yM3d.jpg,http://pic.xiami.net/images/artistpic/50/119750/1350539097_BFHl.jpg
舞風,http://pic.xiami.net/images/artistlogo/1/14647745191701.jpg,http://pic.xiami.net/images/artistpic/97/76897/1357719375_yrHh.jpg,http://pic.xiami.net/images/artistpic/97/76897/1357026900_Z24E.jpg,http://pic.xiami.net/images/artistpic/97/76897/1357719372_OF9N.jpg
Eternal Morning,http://pic.xiami.net/images/artist/12270594351135.jpg,,,
吴亦�,http://pic.xiami.net/images/artistpic/40/597628140/1400910447_Vpiv.jpg,http://pic.xiami.net/images/artistpic/40/597628140/1400910451_zLjS.jpg,http://pic.xiami.net/images/artistpic/40/597628140/1400910449_GdGY.jpg,http://pic.xiami.net/images/artistlogo/44/14703835145944.jpg
Charlie Puth,http://pic.xiami.net/images/artistlogo/14/14588165536114.jpg,http://pic.xiami.net/images/artistpic/2/114302/1358568057_aK4n.jpeg,http://pic.xiami.net/images/artistpic/2/114302/1358568054_AR82.jpeg,http://pic.xiami.net/images/artistpic/2/114302/1358568064_TM9W.jpeg
Twenty One Pilots,http://pic.xiami.net/images/artistlogo/6/14742787518806.jpg,http://pic.xiami.net/images/artistpic/84/120684/1353083115_M0MZ.jpg,http://pic.xiami.net/images/artistpic/84/120684/1353083126_6klE.jpg,http://pic.xiami.net/images/artistpic/84/120684/1353083118_3KNE.jpg
Maroon 5,http://pic.xiami.net/images/artistlogo/3/14762508318603.jpg,http://pic.xiami.net/images/artistpic/19/23519/1247497492_FTiu.jpg,http://pic.xiami.net/images/artistpic/19/23519/1247497484_JVps.jpg,http://pic.xiami.net/images/artistpic/19/23519/1247491161_BRK9.jpg
Nicki Minaj,http://pic.xiami.net/images/artistlogo/5/14575267135305.jpg,http://pic.xiami.net/images/artistpic/45/70745/1274617739_qmod.jpg,http://pic.xiami.net/images/artistpic/45/70745/1289484060_fp76.png,http://pic.xiami.net/images/artistpic/45/70745/1357748031_Q9zj.jpg
Jay Park,http://pic.xiami.net/images/artistlogo/19/14321763571219.jpg,http://pic.xiami.net/images/artistpic/94/76894/1279135937_SnWT.jpg,http://pic.xiami.net/images/artistpic/94/76894/1280659240_n0PU.jpg,
Lu1,http://pic.xiami.net/images/artistlogo/42/15034587898142.jpg,http://pic.xiami.net/images/artistpic/83/69683/1314506605_p5QF.jpg,http://pic.xiami.net/images/artistpic/83/69683/1314506574_HXfB.jpg,http://pic.xiami.net/images/artistpic/83/69683/1314506565_7kT0.jpg
Kero One,http://pic.xiami.net/images/artist/79/12620814482679.jpg,http://pic.xiami.net/images/artistpic/62/53962/1280333583_pUV2.jpg,http://pic.xiami.net/images/artistpic/62/53962/1288864745_xAVv.jpg,http://pic.xiami.net/images/artistpic/62/53962/1289969206_hT11.jpg
泫雅,http://pic.xiami.net/images/artistlogo/75/14978598566775.jpg,http://pic.xiami.net/images/artistpic/81/69281/1287831653_mYfP.jpg,http://pic.xiami.net/images/artistpic/81/69281/1302021046_BxEw.jpg,http://pic.xiami.net/images/artistpic/81/69281/1302021036_aeUC.jpg
Linkin Park,http://pic.xiami.net/images/artistlogo/76/14785103993976.jpg,http://pic.xiami.net/images/artistpic/33/23433/1245060850_u7gR.jpg,http://pic.xiami.net/images/artistpic/33/23433/1245059820_GaAg.jpg,http://pic.xiami.net/images/artistpic/33/23433/1245059750_NBhl.jpg
GD & TOP,http://pic.xiami.net/images/artistlogo/45/13234207783945.jpg,http://pic.xiami.net/images/artistpic/34/101734/1378006874_rQ5Z.jpg,http://pic.xiami.net/images/artistpic/34/101734/1377913768_EmEt.jpg,http://pic.xiami.net/images/artistpic/34/101734/1336066111_wQ4J.jpg
